Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
08/05/2023,Torino,Borgo Vittoria,via Bibiana,230000,110,1,Si,4,2,,Nuovo / In costruzione
08/05/2023,Torino,Falchera,via Strambino,253000,105,3,Si,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,via Monfalcone,182000,70,4,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Pozzo Strada,corso Trapani,234000,80,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Borgo Vittoria,via Vibo,188000,95,2,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Pozzo Strada,via Asiago,143000,60,2,No,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Nizza Millefonti,via Genova,213000,95,1,No,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Cittadella,via Giuseppe Garibaldi,291000,70,4,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Campidoglio,via Nicola Fabrizi,196000,75,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Crocetta,corso Duca Degli Abruzzi,345000,90,1,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Donato,via San Donato,197000,70,1,No,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Mirafiori Nord,via Felizzano,176000,75,1,No,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Secondo,via Arquata,224000,80,3,No,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Paolo,corso Racconigi,218000,70,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Pozzo Strada,corso Monte Cucco,237000,85,8,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,via Tripoli,171000,60,4,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,via Tirreno,255000,90,1,Si,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Borgo Vittoria,via Chiesa Della Salute,162000,70,4,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Cenisia,via San Paolo,298000,95,1,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,via Barletta,215000,85,2,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Crocetta,corso Vittorio Emanuele Ii,278000,80,3,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Parella,via Capelli,151000,60,1,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Lingotto,via Eusebio Giambone,191000,75,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,corso Orbassano,227000,85,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,corso Giovanni Agnelli,209000,85,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Barriera di Milano,via Alessandro Scarlatti,166000,75,4,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Cenisia,via Valdieri,181000,70,1,No,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Lucento,via Giovannii Segantini,182000,85,2,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Parella,via Pietro Cossa,206000,75,6,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,San Paolo,via Osasco,185000,65,4,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Parella,corso Francia,231000,75,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Lucento,corso Potenza,158000,80,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Francesco Petrarca,205000,60,5,Si,2,1,,Nuovo / In costruzione
01/05/2023,Torino,Nizza Millefonti,via Varazze 13,150000,53,0,Si,2,1,2023,Nuovo / In costruzione
08/05/2023,Torino,Borgo Vittoria,corso Venezia,263000,125,3,Si,4,2,,Nuovo / In costruzione
08/05/2023,Torino,Pozzo Strada,corso Montecucco,310000,100,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Paolo,via Paolo Braccini,156000,60,5,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Vanchiglietta,corso Chieti,336000,110,6,Si,4,1,,Nuovo / In costruzione
01/05/2023,Torino,Pozzo Strada,via Vandalino 85,75000,55,0,Si,2,1,1960,Buono / Abitabile
08/05/2023,Torino,San Secondo,via Solero,261000,75,5,Si,3,1,,Nuovo / In costruzione
01/05/2023,Torino,Pozzo Strada,via Quarto dei Mille 8,79000,55,3,Si,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,via Renato Martorelli,209000,95,2,Si,3,1,,Nuovo / In costruzione
02/05/2023,Torino,San Donato,via San Donato 55,297000,96,5,Si,4,1,,Ottimo / Ristrutturato
01/05/2023,Torino,San Paolo,via Monginevro 70,205000,50,1,No,2,1,,
02/05/2023,Torino,Barriera di Lanzo,via Guglielmo Reiss Romoli 81/7,95000,80,8,Si,3,2,1976,Buono / Abitabile
08/05/2023,Torino,Parella,via Antonio Fogazzaro 21,77000,42,3,No,2,1,1950,Ottimo / Ristrutturato
02/05/2023,Torino,Le Vallette,via Delle Pervinche 9,169000,96,2,No,4,2,1960,Ottimo / Ristrutturato
05/05/2023,Torino,Cenisia,via Frejus 80,65000,42,0,No,2,1,1950,Ottimo / Ristrutturato
02/05/2023,Torino,Vanchiglietta,via Oslavia 56,121000,60,6,Si,2,1,1970,Buono / Abitabile
02/05/2023,Torino,Vanchiglia,corso Regina Margherita 73,295000,108,4,Si,4,1,,Ottimo / Ristrutturato
06/05/2023,Torino,San Salvario - Baretti,via Ormea 6,145000,65,1,Si,3,1,,Da ristrutturare
05/05/2023,Torino,Borgo Vittoria,via Bibiana,127000,85,1,Si,3,1,,
04/05/2023,Torino,Mirafiori Nord,via Guido Reni 213/12,89000,55,1,No,2,1,1960,Da ristrutturare
02/05/2023,Torino,Barriera di Milano,via sempione 160,47900,55,0,Si,2,1,1970,
08/05/2023,Torino,Lucento,via Gaspare Gorresio 9,165000,90,1,No,3,1,1960,Buono / Abitabile
29/04/2023,Torino,Madonna di Campagna,via Messedaglia 30,46000,50,0,No,2,1,1960,Buono / Abitabile
29/04/2023,Torino,Madonna di Campagna,via Borgaro 84,139000,75,4,Si,3,1,1970,Da ristrutturare
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso traiano 24,195000,105,4,Si,4,1,1970,Da ristrutturare
29/04/2023,Torino,Cittadella,corso Inghilterra 25,325000,75,2,Si,3,1,1900,Ottimo / Ristrutturato
29/04/2023,Torino,Madonna di Campagna,via Caluso 1,193000,120,6,Si,4,1,1965,Ottimo / Ristrutturato
02/05/2023,Torino,Mirafiori Nord,via Giovanni Zambelli 12,89000,60,1,Si,2,1,1960,Ottimo / Ristrutturato
29/04/2023,Torino,Borgo Vittoria,via Orvieto 14,58000,50,1,No,2,1,1940,Buono / Abitabile
02/05/2023,Torino,Santa Rita,corso Orbassano 199,209000,150,2,Si,5,1,1961,Da ristrutturare
29/04/2023,Torino,Borgo Vittoria,via michele coppino 120,75000,55,1,Si,2,1,1970,Buono / Abitabile
29/04/2023,Torino,San Paolo,piazza Don Franco Delpiano,198000,55,6,Si,2,1,2005,Ottimo / Ristrutturato
29/04/2023,Torino,Borgo Vittoria,via Cardinal Massaia 40,229000,110,0,Si,4,1,1960,Ottimo / Ristrutturato
29/04/2023,Torino,Borgo Vittoria,via Campiglia 34,149000,90,5,Si,3,1,1970,Buono / Abitabile
29/04/2023,Torino,Crocetta,via Vincenzo Gioberti 36,355000,149,2,Si,5,2,1920,Buono / Abitabile
08/05/2023,Torino,Gran Madre - Crimea,via Villa della Regina 12,680000,150,2,Si,5,2,1968,Ottimo / Ristrutturato
03/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Unione Sovietica 439,93000,50,3,Si,2,1,1970,Ottimo / Ristrutturato
08/05/2023,Torino,Lucento,via Val della Torre 109,48000,70,3,No,3,1,1950,Da ristrutturare
08/05/2023,Torino,Lucento,via Mario Crimi 3,89000,80,5,Si,3,1,1960,Buono / Abitabile
08/05/2023,Torino,Lucento,via Val della Torre 23,159000,76,2,Si,3,1,2006,Buono / Abitabile
29/04/2023,Torino,Santa Rita,via Bene Vagienna 11,155000,90,2,Si,4,1,1955,Da ristrutturare
06/05/2023,Torino,Madonna di Campagna,via Cardinal Massaia,139000,72,2,Si,3,1,1998,Buono / Abitabile
02/05/2023,Torino,Lucento,corso Svizzera 149,84000,55,3,Si,2,1,1958,Da ristrutturare
08/05/2023,Torino,Nizza Millefonti,via Nizza,235000,110,1,Si,5,2,1955,Ottimo / Ristrutturato
08/05/2023,Torino,Lucento,via balangero 10,75000,73,3,No,4,1,1950,Da ristrutturare
02/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 11,225000,60,1,Si,2,1,1950,Ottimo / Ristrutturato
29/04/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,230000,65,1,Si,2,1,1950,Ottimo / Ristrutturato
03/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Loano 14_2,149500,71,5,No,4,1,1964,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,1085000,330,1,Si,5,3,1950,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,195000,60,1,Si,2,1,1950,Ottimo / Ristrutturato
29/04/2023,Torino,Lingotto,via Gaspare Vera e Libera Arduino 45,153000,60,1,Si,2,1,2006,Ottimo / Ristrutturato
29/04/2023,Torino,Bertolla,via Gran Sasso 10,47000,47,1,No,2,1,,Buono / Abitabile
05/05/2023,Torino,Parella,corso Lecce 57,180000,165,0,Si,5,2,1950,Da ristrutturare
29/04/2023,Torino,Barriera di Milano,via Pier Fortunato Calvi 16,38000,55,1,Si,2,1,,
29/04/2023,Torino,Le Vallette,via Sansovino  270,65000,120,0,Si,5,2,1960,Buono / Abitabile
02/05/2023,Torino,Borgo Vittoria,via Casteldelfino 10,54000,55,2,Si,2,1,1964,Buono / Abitabile
02/05/2023,Torino,Mirafiori Nord,corso Orbassano 268,168000,100,6,Si,3,1,1966,Ottimo / Ristrutturato
02/05/2023,Torino,Pozzo Strada,via Francesco De Sanctis 84,84000,58,6,No,2,1,1970,Buono / Abitabile
03/05/2023,Torino,Parella,piazza Tommaso Campanella 21,98000,53,2,Si,2,1,1958,Ottimo / Ristrutturato
08/05/2023,Torino,Cenisia,corso Trapani 81,79000,50,3,Si,2,1,1940,Da ristrutturare
28/04/2023,Torino,San Paolo,via Morozzo 25,108000,60,2,Si,2,1,1950,Buono / Abitabile
02/05/2023,Torino,Parella,via Arona 12,72000,46,1,Si,2,1,1935,Buono / Abitabile
02/05/2023,Torino,San Paolo,via Chiomonte 14,72000,43,1,No,2,1,1920,Buono / Abitabile
28/04/2023,Torino,San Paolo,via Tolmino 19,119000,60,1,No,2,1,,Ottimo / Ristrutturato
08/05/2023,Torino,Santa Rita,via Tolmino 59/a,119000,85,0,No,4,1,1958,Ottimo / Ristrutturato
05/05/2023,Torino,Parco Dora,via Verolengo 29/1,85000,50,4,Si,2,1,2006,Ottimo / Ristrutturato
08/05/2023,Torino,Santa Rita,corso Cosenza 30,198000,82,3,Si,3,1,1965,Ottimo / Ristrutturato
28/04/2023,Torino,Santa Rita,via Baltimora,103500,84,1,Si,4,1,1967,Ottimo / Ristrutturato
27/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Plava,61692,102,6,Si,4,6,1963,Buono / Abitabile
03/05/2023,Torino,Parella,via Piedicavallo 20,369000,190,4,Si,5,2,1930,
28/04/2023,Torino,Lucento,via Lucento 81,129000,75,0,No,3,1,1900,Ottimo / Ristrutturato
28/04/2023,Torino,Lucento,via Parenzo 72,55000,90,3,No,4,1,1950,Da ristrutturare
06/05/2023,Torino,San Salvario - Dante,via Ormea 164,59000,34,4,Si,2,1,1968,Ottimo / Ristrutturato
28/04/2023,Torino,Santa Rita,via Gorizia 175,59000,30,2,Si,1,1,1960,Ottimo / Ristrutturato
04/05/2023,Torino,Aurora,via Bognanco 5,125000,71,1,Si,3,1,1900,Ottimo / Ristrutturato
29/04/2023,Torino,Mirafiori Nord,via Castelgomberto 141,187000,85,6,Si,3,1,1970,Ottimo / Ristrutturato
28/04/2023,Torino,Le Vallette,via delle Verbene 17,129000,115,2,No,5,1,1960,Buono / Abitabile
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Traiano 82,158000,90,5,Si,4,1,1969,Buono / Abitabile
02/05/2023,Torino,Vanchiglietta,via Varallo 30,348000,150,0,Si,5,2,1935,Ottimo / Ristrutturato
02/05/2023,Torino,Le Vallette,via delle Pervinche 9,109000,97,2,No,4,1,1960,Buono / Abitabile
28/04/2023,Torino,Parella,via Domodossola 7,210000,120,0,Si,5,3,1940,Ottimo / Ristrutturato
08/05/2023,Torino,Santa Rita,via San Marino 98,85000,60,5,Si,2,1,1960,Buono / Abitabile
02/05/2023,Torino,Cittadella,via Cernaia 28,199000,75,2,Si,3,1,1900,Da ristrutturare
03/05/2023,Torino,Vanchiglietta,via Andorno 43,124000,82,4,No,4,1,1900,Buono / Abitabile
08/05/2023,Torino,Aurora,via Salerno 5,157000,90,2,Si,4,1,1924,Buono / Abitabile
28/04/2023,Torino,Lingotto,corso Eusebio Giambone 67,172000,90,5,Si,3,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Milano,via Lauro Rossi 77,48000,55,2,Si,2,1,1955,Da ristrutturare
28/04/2023,Torino,Barriera di Milano,corso Giulio Cesare 160,79000,66,3,No,3,1,1940,Ottimo / Ristrutturato
02/05/2023,Torino,Cenisia,via cesana 43,138000,75,0,No,3,1,1910,Ottimo / Ristrutturato
05/05/2023,Torino,Santa Rita,via Baltimora 181,169000,68,1,Si,2,1,1970,Ottimo / Ristrutturato
28/04/2023,Torino,Borgo Vittoria,via Leopoldo Usseglio 16,65000,65,3,No,3,1,1940,Ottimo / Ristrutturato
05/05/2023,Torino,Lingotto,piazza Tancredi Galimberti 15,105000,75,2,No,3,1,1935,Buono / Abitabile
28/04/2023,Torino,Madonna di Campagna,via Michele Coppino 148,135000,90,4,Si,3,1,1955,Ottimo / Ristrutturato
28/04/2023,Torino,Regio Parco,via Giambattista Pergolesi 96,165000,90,2,No,4,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Santa Rita,corso Sebastopoli 210,143000,78,8,Si,3,8,1955,Da ristrutturare
28/04/2023,Torino,San Secondo,via Nizza 26,98000,30,4,Si,2,1,,Ottimo / Ristrutturato
28/04/2023,Torino,San Paolo,via Monginevro 94,179000,90,4,Si,4,4,1955,Buono / Abitabile
08/05/2023,Torino,Parco Dora,corso Enrico Gamba 24,229000,75,5,Si,4,1,2007,Ottimo / Ristrutturato
02/05/2023,Torino,Rebaudengo,corso Vercelli 226,99000,93,5,Si,3,1,1965,Buono / Abitabile
28/04/2023,Torino,Pozzo Strada,via Col di Lana 25,165000,95,1,No,3,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Madonna di Campagna,via Verolengo 42,75000,77,0,Si,3,1,1940,Buono / Abitabile
28/04/2023,Torino,Crocetta,via Marco Polo 4,347000,140,1,Si,5,2,1940,Buono / Abitabile
07/05/2023,Torino,Cenisia,via Frejus 58,82000,50,5,Si,2,1,1955,Buono / Abitabile
28/04/2023,Torino,Santa Rita,corso Sebastopoli 295,240000,90,1,Si,3,1,1967,Da ristrutturare
02/05/2023,Torino,Nizza Millefonti,via Nizza 140,129000,60,6,Si,3,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Parella,via Nicomede Bianchi 40,115000,80,1,No,3,1,1940,Ottimo / Ristrutturato
02/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri 75,390000,130,4,Si,4,2,1990,
28/04/2023,Torino,Barriera di Milano,via Enrico Cavaglià 8,25000,40,0,No,2,1,1960,Buono / Abitabile
05/05/2023,Torino,Mirafiori Sud - Strada del Drosso,via Gioacchino Quarello 22/B,125000,120,1,Si,5,2,1960,Buono / Abitabile
05/05/2023,Torino,San Donato,via Pier Dionigi Pinelli 22,185000,91,4,Si,3,1,1950,Buono / Abitabile
03/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Monastir 26,72000,56,2,Si,2,1,1960,Buono / Abitabile
04/05/2023,Torino,San Salvario - Dante,via ormea 164,75000,40,6,Si,2,1,,Buono / Abitabile
02/05/2023,Torino,Barriera di Milano,via Aosta 64,165000,110,9,Si,4,1,1962,Ottimo / Ristrutturato
08/05/2023,Torino,Cenisia,via Ferrere 13,179000,72,1,No,2,1,2023,Ottimo / Ristrutturato
28/04/2023,Torino,Regio Parco,via Pergolesi,165000,85,2,No,4,1,,Ottimo / Ristrutturato
04/05/2023,Torino,San Paolo,via Paesana 22,159000,90,2,Si,4,1,1930,Ottimo / Ristrutturato
28/04/2023,Torino,Borgo Vittoria,via Breglio 16,117000,90,5,Si,3,5,,
28/04/2023,Torino,Aurora,via Francesco Cigna 41,61950,64,1,Si,3,1,,
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 25/4,37000,20,0,Si,1,1,1975,Da ristrutturare
11/07/2023,Torino,Santa Rita,via Baltimora,103500,84,1,Si,3,1,1986,Buono / Abitabile
04/07/2023,Torino,Borgo Vittoria,via Chiesa della Salute,37500,51,1,Si,3,1,1986,Buono / Abitabile
03/05/2023,Torino,Nizza Millefonti,via GENOVA,115000,55,2,Si,2,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Quadrilatero Romano,via Corte d'Appello 7,310000,95,2,Si,3,1,1800,Ottimo / Ristrutturato
28/04/2023,Torino,Mirafiori Nord,corso siracusa,89000,65,2,Si,2,1,1960,Buono / Abitabile
27/04/2023,Torino,Pozzo Strada,via Fossati,260000,102,5,Si,3,1,1971,Ottimo / Ristrutturato
29/04/2023,Torino,Santa Rita,via Ticineto 11,148000,78,1,No,3,1,1950,Da ristrutturare
06/05/2023,Torino,Santa Rita,via Monesiglio 35,99000,75,0,Si,3,1,1967,Da ristrutturare
27/04/2023,Torino,Aurora,via Aosta 41,109000,78,1,Si,3,1,1960,Ottimo / Ristrutturato
04/05/2023,Torino,Mirafiori Nord,corso Caio Plinio 28,135000,76,1,Si,3,1,1980,Buono / Abitabile
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Italo Pizzi 3/D,184000,90,6,Si,3,1,1969,Ottimo / Ristrutturato
27/04/2023,Torino,Campidoglio,via Balme 34,99000,70,2,No,3,1,1940,Ottimo / Ristrutturato
27/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Benedetto Croce 30,119000,90,2,Si,3,1,1965,Da ristrutturare
05/05/2023,Torino,Quadrilatero Romano,via San Domenico 5,215000,70,3,Si,3,1,1700,Buono / Abitabile
06/05/2023,Torino,San Salvario - Dante,via Ormea 164,39000,34,4,Si,2,1,1968,Ottimo / Ristrutturato
08/05/2023,Torino,Don Bosco,via don bosco 56,43000,40,4,No,2,1,1940,Da ristrutturare
03/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi 19,99000,75,4,No,3,1,1970,Buono / Abitabile
05/05/2023,Torino,Pozzo Strada,corso Filippo Brunelleschi 69,140000,70,8,Si,2,1,1960,Da ristrutturare
28/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 9,138000,87,3,Si,3,1,1964,Buono / Abitabile
27/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Unione Sovietica 493/27,149000,83,2,Si,3,1,1968,Ottimo / Ristrutturato
29/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 21,125000,85,1,Si,3,1,1970,Buono / Abitabile
27/04/2023,Torino,Crocetta,corso de gasperi 24,290000,88,5,Si,3,1,1940,Buono / Abitabile
02/05/2023,Torino,Pozzo Strada,via Tofane,148000,78,1,Si,3,1,1974,
27/04/2023,Torino,Lucento,via Alfredo Oriani 25,115000,80,8,Si,3,1,1960,Buono / Abitabile
28/04/2023,Torino,Sassi,via Tommaso Augudio 44,165000,80,2,No,3,1,1977,Ottimo / Ristrutturato
28/04/2023,Torino,Lingotto,via Giordano Bruno 7,219000,109,1,Si,4,2,1950,Buono / Abitabile
27/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Benedetto Croce 9,139000,85,5,Si,3,1,1970,Buono / Abitabile
06/05/2023,Torino,Campidoglio,corso Svizzera 49,85000,60,2,Si,3,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 35/15,330000,155,2,Si,5,2,1968,Buono / Abitabile
27/04/2023,Torino,Madonna di Campagna,via foligno 44,65000,60,5,Si,2,1,1965,Buono / Abitabile
04/05/2023,Torino,Pozzo Strada,via Vincenzo Lancia 124/2,119000,60,4,Si,2,1,1960,Buono / Abitabile
06/05/2023,Torino,San Salvario - Baretti,via Ormea 8,319000,104,1,Si,4,1,1900,Buono / Abitabile
03/05/2023,Torino,San Paolo,corso Trapani 149,605000,153,9,Si,5,2,2001,Ottimo / Ristrutturato
27/04/2023,Torino,San Donato,via Pier Dionigi Pinelli 42,100000,52,1,No,2,1,1947,Buono / Abitabile
08/05/2023,Torino,Borgo Vittoria,via bibiana 83,81000,65,4,Si,2,1,1965,Ottimo / Ristrutturato
08/05/2023,Torino,Lucento,corso Toscana 12,69000,54,0,Si,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Santa Rita,via Boston 28,255000,115,4,Si,4,1,1960,Buono / Abitabile
27/04/2023,Torino,Barriera di Lanzo,via macherione 14,68000,55,4,No,2,1,1960,Ottimo / Ristrutturato
24/03/2023,Torino,Pozzo Strada,via Fidia 13,46500,65,4,No,3,4,1930,Buono / Abitabile
29/04/2023,Torino,San Salvario - Dante,piazza nizza 81,218000,85,4,Si,3,1,1958,Nuovo / In costruzione
04/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 7,142000,65,3,No,3,1,1909,Buono / Abitabile
08/05/2023,Torino,Borgo Vittoria,via Michele Coppino,79000,55,6,Si,2,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Pozzo Strada,via Rieti 23,120000,79,5,Si,3,1,1960,Buono / Abitabile
27/04/2023,Torino,Crocetta,via Evangelista Torricelli,350000,133,3,Si,3,2,1970,Buono / Abitabile
04/05/2023,Torino,Santa Rita,corso Giovanni Agnelli 113,93000,55,4,Si,2,1,1965,Buono / Abitabile
27/04/2023,Torino,Regio Parco,via Monte Rosa 149,109000,90,0,Si,3,1,1970,Buono / Abitabile
28/04/2023,Torino,San Salvario - Dante,via Giovanni Argentero 1,225000,81,0,No,3,1,1900,Ottimo / Ristrutturato
27/04/2023,Torino,Santa Rita,via Castelgomberto 11,198000,115,2,Si,5,1,,Buono / Abitabile
28/04/2023,Torino,Santa Rita,via Alfiano 7,137000,67,2,Si,2,1,1970,Ottimo / Ristrutturato
04/05/2023,Torino,Gran Madre - Crimea,corso Quintino Sella 14,2500000,502,S,Si,5,3,1920,Buono / Abitabile
27/04/2023,Torino,Mirafiori Nord,via Edoardo Daneo 20,270000,120,2,Si,4,2,,Ottimo / Ristrutturato
02/05/2023,Torino,Santa Rita,via Montezemolo 8,105000,66,4,No,3,1,1956,Buono / Abitabile
27/04/2023,Torino,Città Giardino,via Giuseppe Romita 4,154000,82,1,Si,3,1,1974,Buono / Abitabile
27/04/2023,Torino,Barriera di Milano,via Montanaro 50,79900,80,2,Si,3,1,1970,Buono / Abitabile
27/04/2023,Torino,Pozzo Strada,via Vandalino 69,370000,133,1,Si,4,2,2024,Nuovo / In costruzione
04/05/2023,Torino,Parella,via Giovanni Servais 27,590000,240,4,Si,5,3,1995,Ottimo / Ristrutturato
27/04/2023,Torino,Pozzo Strada,via Vandalino 69,525000,218,4,Si,4,2,2024,Nuovo / In costruzione
28/04/2023,Torino,Barriera di Milano,corso Novara 47,40000,80,7,Si,3,1,1955,Buono / Abitabile
27/04/2023,Torino,Pozzo Strada,via Vandalino 69,380000,121,3,Si,4,2,2024,
02/05/2023,Torino,Campidoglio,corso Alessandro Tassoni 79/4,299000,145,2,Si,5,2,1970,Buono / Abitabile
03/05/2023,Torino,Cavoretto,corso Moncalieri 236,159000,60,0,No,2,1,1939,Nuovo / In costruzione
27/04/2023,Torino,Parella,via Gravere 11,79000,40,0,No,1,1,1960,Ottimo / Ristrutturato
02/05/2023,Torino,Le Vallette,via delle Primule 67,168000,122,5,Si,5,3,1988,
06/05/2023,Torino,Nizza Millefonti,via Genova,155000,80,1,No,3,1,,
27/04/2023,Torino,Regio Parco,corso Giulio Cesare,115000,85,5,No,2,1,,Buono / Abitabile
27/04/2023,Torino,Mirafiori Nord,via Giacomo Dina 75/1,95000,70,3,No,3,1,,Ottimo / Ristrutturato
27/04/2023,Torino,Santa Rita,via Tripoli 42,65000,60,2,No,2,1,,Da ristrutturare
27/06/2023,Torino,Madonna di Campagna,via Caltanisetta,25500,50,1,Si,3,1,1986,Buono / Abitabile
20/06/2023,Torino,Barriera di Lanzo,via quincinetto,82500,57,1,Si,3,1,1986,Buono / Abitabile
08/05/2023,Torino,Borgo Vittoria,via Chiesa della Salute 37,59000,70,4,No,3,1,,Ottimo / Ristrutturato
27/04/2023,Torino,San Salvario - Dante,corso Dante Alighieri 79,219000,75,1,Si,3,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Parella,corso Bernardino Telesio 42,278000,134,9,Si,4,2,1960,Da ristrutturare
29/04/2023,Torino,Crocetta,via Marco Polo 37,138000,52,0,No,2,1,1920,Buono / Abitabile
04/05/2023,Torino,Parella,via Vittorio Asinari di Bernezzo 59,129000,75,1,Si,3,1,1960,Ottimo / Ristrutturato
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Luigi Chiala 9,114000,90,5,Si,3,1,1950,Buono / Abitabile
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Fratelli de Maistre 43,49000,60,4,Si,2,1,1961,Da ristrutturare
27/04/2023,Torino,Barriera di Milano,via Monte Rosa 28,54900,50,2,No,3,1,1940,Buono / Abitabile
26/04/2023,Torino,Santa Rita,corso Orbassano 255,285000,117,4,Si,5,2,1973,Ottimo / Ristrutturato
06/05/2023,Torino,Quadrilatero Romano,via San Domenico,99000,40,4,No,1,1,1600,Da ristrutturare
05/05/2023,Torino,Don Bosco,via Bari 10,99000,72,3,No,3,1,1960,Ottimo / Ristrutturato
03/05/2023,Torino,Barriera di Milano,piazza Francesco Crispi 58,38000,47,3,No,2,1,1940,Buono / Abitabile
28/04/2023,Torino,Lucento,corso Potenza 82,125000,64,8,Si,2,1,1956,Ottimo / Ristrutturato
28/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Benedetto Croce 36,84000,50,4,Si,2,1,1960,Buono / Abitabile
27/04/2023,Torino,Giardini Reali,via Matteo Pescatore 9,465000,122,2,No,4,2,1900,Ottimo / Ristrutturato
26/04/2023,Torino,Barca,Monolocale Strada del Cascinotto 4,55000,33,1,Si,1,1,1990,Buono / Abitabile
26/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Front,62000,53,1,No,2,1,1950,Buono / Abitabile
03/05/2023,Torino,Barriera di Milano,via Baltea 10,54900,78,A,No,3,1,1960,Buono / Abitabile
29/04/2023,Torino,Regio Parco,via Pisa 41/A,220000,120,1,Si,4,1,1930,Da ristrutturare
27/04/2023,Torino,Cenisia,via Pellice 14,99000,60,0,Si,2,1,1930,Ottimo / Ristrutturato
26/04/2023,Torino,San Salvario - Dante,via Vincenzo Monti 19,99000,50,0,Si,2,1,1900,Nuovo / In costruzione
02/05/2023,Torino,Quadrilatero Romano,via Porta Palatina 1,125000,39,4,Si,2,1,1989,Ottimo / Ristrutturato
